Unnamed: 0,Unnamed: 1,Unnamed: 2,Date,Time,Lane,Speed,Length,Headway,Gap,Class,Occupancy,Vehicle Count,Headway_Mean,Headway_Mean_Hours,Q (veh/h),Speed Inverse,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,SMS,Density
,,,20240728.0,92735.4,3.0,78.0,4.47,21.1,20.7,2.0,206.0,56.0,10.84107143,0.003011409,332.0704991,0.012820513,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92737.5,2.0,70.0,4.66,2.4,2.2,2.0,239.0,56.0,10.84107143,0.003011409,332.0704991,0.014285714,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92753.1,2.0,54.0,5.87,15.6,15.36,2.0,391.0,56.0,10.84107143,0.003011409,332.0704991,0.018518519,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92755.0,2.0,53.0,4.48,1.9,1.51,2.0,304.0,56.0,10.84107143,0.003011409,332.0704991,0.018867925,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92811.9,2.0,60.0,4.39,16.9,16.6,2.0,263.0,56.0,10.84107143,0.003011409,332.0704991,0.016666667,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92813.6,2.0,65.0,4.64,1.7,1.44,2.0,256.0,56.0,10.84107143,0.003011409,332.0704991,0.015384615,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92817.5,3.0,121.0,3.68,42.1,41.89,2.0,109.0,56.0,10.84107143,0.003011409,332.0704991,0.008264463,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92839.6,2.0,82.0,4.76,26.0,25.74,4.0,208.0,56.0,10.84107143,0.003011409,332.0704991,0.012195122,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92843.4,2.0,87.0,4.45,3.8,3.59,2.0,184.0,56.0,10.84107143,0.003011409,332.0704991,0.011494253,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92844.3,3.0,78.0,3.9,26.8,26.69,2.0,180.0,56.0,10.84107143,0.003011409,332.0704991,0.012820513,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92926.8,3.0,65.0,4.04,42.5,42.32,2.0,223.0,56.0,10.84107143,0.003011409,332.0704991,0.015384615,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92936.2,3.0,74.0,5.98,9.4,9.18,2.0,290.0,56.0,10.84107143,0.003011409,332.0704991,0.013513514,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92938.0,3.0,85.0,4.91,1.8,1.51,2.0,207.0,56.0,10.84107143,0.003011409,332.0704991,0.011764706,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92942.9,2.0,79.0,4.72,59.5,59.32,2.0,215.0,56.0,10.84107143,0.003011409,332.0704991,0.012658228,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92945.4,3.0,59.0,5.94,7.4,7.19,2.0,362.0,56.0,10.84107143,0.003011409,332.0704991,0.016949153,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92949.3,3.0,70.0,3.94,3.9,3.54,2.0,202.0,56.0,10.84107143,0.003011409,332.0704991,0.014285714,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92954.7,3.0,50.0,4.16,5.4,5.2,2.0,299.0,56.0,10.84107143,0.003011409,332.0704991,0.02,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92957.4,3.0,61.0,3.72,2.7,2.4,2.0,219.0,56.0,10.84107143,0.003011409,332.0704991,0.016393443,,,,,,72.8505228502189,4.558244554850195
,,,20240728.0,92958.9,3.0,61.0,5.32,1.5,1.28,2.0,313.0,56.0,10.84107143,0.003011409,332.0704991,0.016393443,,,,,,72.8505228502189,4.558244554850195
,,,,,,,,,,,,,,,,,,,,,,,
,,,20240728.0,93000.8,3.0,59.0,6.55,1.9,1.59,4.0,399.0,64.0,9.5171875,0.002643663,378.263011,0.016949153,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93003.9,2.0,88.0,4.78,21.0,20.78,2.0,195.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93005.6,2.0,88.0,4.75,1.7,1.5,2.0,194.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93005.6,3.0,68.0,6.48,4.8,4.4,4.0,343.0,64.0,9.5171875,0.002643663,378.263011,0.014705882,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93007.3,2.0,82.0,4.64,1.7,1.51,2.0,203.0,64.0,9.5171875,0.002643663,378.263011,0.012195122,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93009.2,2.0,76.0,5.33,1.9,1.7,2.0,252.0,64.0,9.5171875,0.002643663,378.263011,0.013157895,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93012.3,2.0,77.0,4.52,3.1,2.85,2.0,211.0,64.0,9.5171875,0.002643663,378.263011,0.012987013,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93015.9,2.0,78.0,5.52,3.6,3.39,2.0,254.0,64.0,9.5171875,0.002643663,378.263011,0.012820513,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93033.3,2.0,91.0,4.83,17.4,17.15,4.0,191.0,64.0,9.5171875,0.002643663,378.263011,0.010989011,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93039.2,3.0,59.0,3.98,33.6,33.26,2.0,242.0,64.0,9.5171875,0.002643663,378.263011,0.016949153,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93052.5,2.0,93.0,5.06,19.2,19.01,2.0,195.0,64.0,9.5171875,0.002643663,378.263011,0.010752688,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93056.8,3.0,65.0,5.18,17.6,17.36,2.0,286.0,64.0,9.5171875,0.002643663,378.263011,0.015384615,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93100.3,2.0,107.0,4.87,7.8,7.6,2.0,163.0,64.0,9.5171875,0.002643663,378.263011,0.009345794,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93105.2,2.0,100.0,4.55,4.9,4.74,2.0,163.0,64.0,9.5171875,0.002643663,378.263011,0.01,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93110.8,2.0,80.0,3.98,5.6,5.44,2.0,179.0,64.0,9.5171875,0.002643663,378.263011,0.0125,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93125.1,2.0,88.0,4.68,14.3,14.12,2.0,191.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93125.5,3.0,88.0,3.89,28.7,28.41,2.0,159.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93129.6,3.0,88.0,4.01,4.1,3.94,2.0,164.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93140.3,3.0,63.0,1.74,10.7,10.54,1.0,99.0,64.0,9.5171875,0.002643663,378.263011,0.015873016,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93145.8,3.0,65.0,4.5,5.5,5.4,2.0,249.0,64.0,9.5171875,0.002643663,378.263011,0.015384615,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93148.6,3.0,68.0,4.71,2.8,2.55,2.0,249.0,64.0,9.5171875,0.002643663,378.263011,0.014705882,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93202.5,3.0,87.0,4.06,13.9,13.65,2.0,167.0,64.0,9.5171875,0.002643663,378.263011,0.011494253,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93206.3,2.0,88.0,4.38,41.2,41.01,2.0,179.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93219.4,3.0,88.0,4.0,16.9,16.73,2.0,163.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93221.4,3.0,94.0,4.98,2.0,1.84,2.0,190.0,64.0,9.5171875,0.002643663,378.263011,0.010638298,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93222.6,3.0,87.0,5.12,1.2,1.01,2.0,211.0,64.0,9.5171875,0.002643663,378.263011,0.011494253,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93224.9,3.0,87.0,5.26,2.3,2.09,2.0,217.0,64.0,9.5171875,0.002643663,378.263011,0.011494253,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93226.6,3.0,88.0,5.24,1.7,1.48,2.0,214.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93228.7,2.0,116.0,5.16,22.4,22.22,2.0,160.0,64.0,9.5171875,0.002643663,378.263011,0.00862069,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93229.4,3.0,88.0,4.65,2.8,2.59,2.0,190.0,64.0,9.5171875,0.002643663,378.263011,0.011363636,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93231.3,2.0,101.0,4.84,2.6,2.44,2.0,172.0,64.0,9.5171875,0.002643663,378.263011,0.00990099,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93241.4,3.0,69.0,6.43,12.0,11.81,4.0,335.0,64.0,9.5171875,0.002643663,378.263011,0.014492754,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93243.5,3.0,66.0,5.21,2.1,1.76,2.0,284.0,64.0,9.5171875,0.002643663,378.263011,0.015151515,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93243.9,2.0,81.0,3.85,12.6,12.43,2.0,171.0,64.0,9.5171875,0.002643663,378.263011,0.012345679,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93254.4,3.0,62.0,4.83,10.9,10.62,2.0,280.0,64.0,9.5171875,0.002643663,378.263011,0.016129032,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93303.2,2.0,86.0,4.02,19.3,19.13,2.0,168.0,64.0,9.5171875,0.002643663,378.263011,0.011627907,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93305.2,2.0,84.0,6.52,2.0,1.83,2.0,279.0,64.0,9.5171875,0.002643663,378.263011,0.011904762,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93307.0,2.0,84.0,3.99,1.8,1.52,2.0,171.0,64.0,9.5171875,0.002643663,378.263011,0.011904762,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93308.3,2.0,80.0,4.96,1.3,1.13,2.0,223.0,64.0,9.5171875,0.002643663,378.263011,0.0125,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93309.6,3.0,65.0,5.34,15.2,14.92,2.0,295.0,64.0,9.5171875,0.002643663,378.263011,0.015384615,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93310.6,2.0,82.0,3.75,2.3,2.08,2.0,164.0,64.0,9.5171875,0.002643663,378.263011,0.012195122,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93311.9,2.0,79.0,4.61,1.3,1.14,2.0,210.0,64.0,9.5171875,0.002643663,378.263011,0.012658228,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93312.8,2.0,78.0,4.84,0.9,0.69,2.0,223.0,64.0,9.5171875,0.002643663,378.263011,0.012820513,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93317.3,2.0,67.0,3.8,4.5,4.28,2.0,204.0,64.0,9.5171875,0.002643663,378.263011,0.014925373,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93321.2,2.0,71.0,4.61,3.9,3.7,2.0,233.0,64.0,9.5171875,0.002643663,378.263011,0.014084507,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93323.3,2.0,58.0,4.91,2.1,1.87,2.0,304.0,64.0,9.5171875,0.002643663,378.263011,0.017241379,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93326.7,2.0,67.0,4.76,3.4,3.1,2.0,255.0,64.0,9.5171875,0.002643663,378.263011,0.014925373,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93327.9,2.0,76.0,5.28,1.2,0.94,2.0,250.0,64.0,9.5171875,0.002643663,378.263011,0.013157895,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93330.6,2.0,61.0,5.24,2.7,2.45,2.0,309.0,64.0,9.5171875,0.002643663,378.263011,0.016393443,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93337.8,3.0,74.0,4.88,28.2,27.9,2.0,237.0,64.0,9.5171875,0.002643663,378.263011,0.013513514,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93359.0,2.0,76.0,4.63,28.4,28.09,2.0,219.0,64.0,9.5171875,0.002643663,378.263011,0.013157895,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93407.1,3.0,67.0,3.94,29.3,29.06,2.0,211.0,64.0,9.5171875,0.002643663,378.263011,0.014925373,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93409.0,2.0,59.0,5.34,10.0,9.78,2.0,325.0,64.0,9.5171875,0.002643663,378.263011,0.016949153,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93409.0,3.0,74.0,3.75,1.9,1.69,2.0,182.0,64.0,9.5171875,0.002643663,378.263011,0.013513514,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93414.0,2.0,64.0,4.35,5.0,4.67,2.0,244.0,64.0,9.5171875,0.002643663,378.263011,0.015625,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93419.3,3.0,75.0,6.38,10.3,10.12,4.0,306.0,64.0,9.5171875,0.002643663,378.263011,0.013333333,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93425.1,3.0,83.0,5.01,5.8,5.49,2.0,217.0,64.0,9.5171875,0.002643663,378.263011,0.012048193,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93427.6,3.0,79.0,3.92,2.5,2.28,2.0,178.0,64.0,9.5171875,0.002643663,378.263011,0.012658228,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93437.3,3.0,101.0,3.93,9.7,9.52,2.0,140.0,64.0,9.5171875,0.002643663,378.263011,0.00990099,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93440.2,2.0,87.0,5.38,26.2,25.96,2.0,222.0,64.0,9.5171875,0.002643663,378.263011,0.011494253,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93441.1,3.0,73.0,3.78,3.8,3.66,2.0,186.0,64.0,9.5171875,0.002643663,378.263011,0.01369863,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93445.8,3.0,74.0,3.99,4.7,4.51,2.0,194.0,64.0,9.5171875,0.002643663,378.263011,0.013513514,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93454.3,3.0,66.0,3.86,8.5,8.31,2.0,210.0,64.0,9.5171875,0.002643663,378.263011,0.015151515,,,,,,77.05458140204001,4.909026875720404
,,,20240728.0,93456.6,2.0,94.0,4.49,16.4,16.18,2.0,171.0,64.0,9.5171875,0.002643663,378.263011,0.010638298,,,,,,77.05458140204001,4.909026875720404
,,,,,,,,,,,,,,,,,,,,,,,
,,,20240728.0,93502.5,2.0,99.0,4.1,5.9,5.73,2.0,149.0,67.0,9.023880597,0.002506633,398.9414489,0.01010101,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93503.5,2.0,98.0,4.7,1.0,0.85,2.0,172.0,67.0,9.023880597,0.002506633,398.9414489,0.010204082,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93506.0,3.0,71.0,3.94,11.7,11.49,2.0,199.0,67.0,9.023880597,0.002506633,398.9414489,0.014084507,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93507.6,2.0,86.0,5.79,4.1,3.93,2.0,242.0,67.0,9.023880597,0.002506633,398.9414489,0.011627907,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93511.6,2.0,83.0,5.56,4.0,3.76,2.0,241.0,67.0,9.023880597,0.002506633,398.9414489,0.012048193,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93514.9,3.0,76.0,4.61,8.9,8.7,4.0,218.0,67.0,9.023880597,0.002506633,398.9414489,0.013157895,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93519.1,3.0,82.0,3.98,4.2,3.98,2.0,174.0,67.0,9.023880597,0.002506633,398.9414489,0.012195122,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93526.1,3.0,82.0,3.89,7.0,6.83,2.0,170.0,67.0,9.023880597,0.002506633,398.9414489,0.012195122,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93531.6,3.0,64.0,3.83,5.5,5.33,2.0,215.0,67.0,9.023880597,0.002506633,398.9414489,0.015625,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93533.9,3.0,66.0,3.71,2.3,2.08,2.0,202.0,67.0,9.023880597,0.002506633,398.9414489,0.015151515,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93534.3,2.0,83.0,3.95,22.7,22.46,2.0,171.0,67.0,9.023880597,0.002506633,398.9414489,0.012048193,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93534.8,3.0,63.0,5.35,0.9,0.7,2.0,305.0,67.0,9.023880597,0.002506633,398.9414489,0.015873016,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93536.0,2.0,91.0,4.14,1.7,1.53,2.0,163.0,67.0,9.023880597,0.002506633,398.9414489,0.010989011,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93536.8,3.0,62.0,5.21,2.0,1.69,2.0,302.0,67.0,9.023880597,0.002506633,398.9414489,0.016129032,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93538.3,3.0,61.0,4.74,1.5,1.2,2.0,279.0,67.0,9.023880597,0.002506633,398.9414489,0.016393443,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93542.6,2.0,84.0,3.93,6.6,6.44,2.0,168.0,67.0,9.023880597,0.002506633,398.9414489,0.011904762,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93545.7,3.0,69.0,5.26,7.4,7.12,4.0,274.0,67.0,9.023880597,0.002506633,398.9414489,0.014492754,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93548.9,3.0,67.0,4.72,3.2,2.93,2.0,253.0,67.0,9.023880597,0.002506633,398.9414489,0.014925373,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93555.8,2.0,78.0,5.28,13.2,13.03,2.0,243.0,67.0,9.023880597,0.002506633,398.9414489,0.012820513,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93556.7,2.0,81.0,3.97,0.9,0.66,2.0,176.0,67.0,9.023880597,0.002506633,398.9414489,0.012345679,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93558.5,2.0,88.0,5.22,1.8,1.62,2.0,213.0,67.0,9.023880597,0.002506633,398.9414489,0.011363636,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93559.2,2.0,89.0,4.56,0.7,0.49,2.0,184.0,67.0,9.023880597,0.002506633,398.9414489,0.011235955,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93607.7,2.0,68.0,4.64,8.5,8.32,2.0,245.0,67.0,9.023880597,0.002506633,398.9414489,0.014705882,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93627.0,3.0,67.0,4.08,38.1,37.85,2.0,219.0,67.0,9.023880597,0.002506633,398.9414489,0.014925373,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93640.9,3.0,94.0,4.43,13.9,13.68,1.0,169.0,67.0,9.023880597,0.002506633,398.9414489,0.010638298,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93644.7,3.0,67.0,5.35,3.8,3.63,2.0,287.0,67.0,9.023880597,0.002506633,398.9414489,0.014925373,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93647.1,3.0,70.0,2.97,2.4,2.11,1.0,152.0,67.0,9.023880597,0.002506633,398.9414489,0.014285714,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93651.9,3.0,78.0,5.05,4.8,4.65,2.0,233.0,67.0,9.023880597,0.002506633,398.9414489,0.012820513,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93659.2,3.0,65.0,4.55,7.3,7.07,2.0,251.0,67.0,9.023880597,0.002506633,398.9414489,0.015384615,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93703.1,3.0,70.0,4.33,3.9,3.65,2.0,222.0,67.0,9.023880597,0.002506633,398.9414489,0.014285714,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93705.3,2.0,73.0,4.05,57.6,57.35,2.0,199.0,67.0,9.023880597,0.002506633,398.9414489,0.01369863,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93713.9,3.0,70.0,3.89,10.8,10.58,2.0,200.0,67.0,9.023880597,0.002506633,398.9414489,0.014285714,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93716.0,3.0,88.0,4.37,2.1,1.9,2.0,178.0,67.0,9.023880597,0.002506633,398.9414489,0.011363636,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93724.9,2.0,98.0,4.04,19.6,19.4,2.0,148.0,67.0,9.023880597,0.002506633,398.9414489,0.010204082,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93743.5,2.0,94.0,4.5,18.6,18.45,2.0,172.0,67.0,9.023880597,0.002506633,398.9414489,0.010638298,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93752.6,2.0,89.0,3.87,9.1,8.93,2.0,156.0,67.0,9.023880597,0.002506633,398.9414489,0.011235955,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93753.8,2.0,86.0,5.56,1.2,1.04,2.0,232.0,67.0,9.023880597,0.002506633,398.9414489,0.011627907,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93759.1,2.0,64.0,5.57,5.3,5.07,2.0,313.0,67.0,9.023880597,0.002506633,398.9414489,0.015625,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93801.1,2.0,73.0,3.58,2.0,1.69,2.0,176.0,67.0,9.023880597,0.002506633,398.9414489,0.01369863,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93803.3,3.0,36.0,3.05,47.3,47.12,1.0,305.0,67.0,9.023880597,0.002506633,398.9414489,0.027777778,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93803.6,2.0,78.0,4.93,2.5,2.32,2.0,227.0,67.0,9.023880597,0.002506633,398.9414489,0.012820513,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93806.0,2.0,80.0,5.47,2.4,2.17,2.0,246.0,67.0,9.023880597,0.002506633,398.9414489,0.0125,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93808.2,2.0,85.0,4.62,2.2,1.95,2.0,195.0,67.0,9.023880597,0.002506633,398.9414489,0.011764706,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93811.8,2.0,84.0,4.01,3.6,3.4,2.0,171.0,67.0,9.023880597,0.002506633,398.9414489,0.011904762,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93812.8,2.0,82.0,4.98,1.0,0.83,2.0,218.0,67.0,9.023880597,0.002506633,398.9414489,0.012195122,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93814.3,2.0,82.0,4.38,1.5,1.28,2.0,192.0,67.0,9.023880597,0.002506633,398.9414489,0.012195122,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93822.4,3.0,64.0,4.57,19.1,18.8,2.0,257.0,67.0,9.023880597,0.002506633,398.9414489,0.015625,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93833.7,2.0,66.0,5.02,19.4,19.21,2.0,273.0,67.0,9.023880597,0.002506633,398.9414489,0.015151515,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93843.0,2.0,62.0,4.66,9.3,9.03,2.0,270.0,67.0,9.023880597,0.002506633,398.9414489,0.016129032,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93848.1,2.0,71.0,4.68,5.1,4.83,2.0,237.0,67.0,9.023880597,0.002506633,398.9414489,0.014084507,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93855.0,2.0,73.0,4.89,6.9,6.66,2.0,241.0,67.0,9.023880597,0.002506633,398.9414489,0.01369863,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93857.9,2.0,69.0,4.66,2.9,2.66,2.0,243.0,67.0,9.023880597,0.002506633,398.9414489,0.014492754,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93859.6,2.0,70.0,4.03,1.7,1.46,2.0,207.0,67.0,9.023880597,0.002506633,398.9414489,0.014285714,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93902.1,2.0,66.0,7.1,2.5,2.29,4.0,387.0,67.0,9.023880597,0.002506633,398.9414489,0.015151515,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93907.8,2.0,72.0,5.06,5.7,5.31,2.0,253.0,67.0,9.023880597,0.002506633,398.9414489,0.013888889,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93910.2,2.0,72.0,5.2,2.4,2.15,2.0,260.0,67.0,9.023880597,0.002506633,398.9414489,0.013888889,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93911.9,2.0,67.0,5.0,1.7,1.44,2.0,268.0,67.0,9.023880597,0.002506633,398.9414489,0.014925373,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93917.9,2.0,64.0,5.3,6.0,5.73,2.0,298.0,67.0,9.023880597,0.002506633,398.9414489,0.015625,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93921.5,2.0,73.0,5.98,3.6,3.3,4.0,294.0,67.0,9.023880597,0.002506633,398.9414489,0.01369863,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93924.3,3.0,73.0,4.94,61.9,61.64,2.0,243.0,67.0,9.023880597,0.002506633,398.9414489,0.01369863,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93931.5,3.0,69.0,3.91,7.2,6.96,2.0,204.0,67.0,9.023880597,0.002506633,398.9414489,0.014492754,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93942.8,3.0,99.0,4.31,11.3,11.1,2.0,156.0,67.0,9.023880597,0.002506633,398.9414489,0.01010101,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93952.2,3.0,87.0,4.62,9.4,9.24,2.0,191.0,67.0,9.023880597,0.002506633,398.9414489,0.011494253,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93953.4,3.0,84.0,5.03,1.2,1.01,2.0,215.0,67.0,9.023880597,0.002506633,398.9414489,0.011904762,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93954.9,3.0,82.0,4.07,1.5,1.28,2.0,178.0,67.0,9.023880597,0.002506633,398.9414489,0.012195122,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93956.7,3.0,71.0,4.52,1.8,1.62,2.0,229.0,67.0,9.023880597,0.002506633,398.9414489,0.014084507,,,,,,74.0991884968756,5.383884182710333
,,,20240728.0,93958.8,2.0,76.0,4.06,37.3,37.01,2.0,192.0,67.0,9.023880597,0.002506633,398.9414489,0.013157895,,,,,,74.0991884968756,5.383884182710333
,,,,,,,,,,,,,,,,,,,,,,,
,,,20240728.0,94000.5,3.0,68.0,3.98,3.8,3.57,2.0,210.0,65.0,9.073846154,0.002520513,396.7446592,0.014705882,,,,,,73.85739230861866,5.371766410898623
,,,20240728.0,94001.7,3.0,73.0,4.76,1.2,0.99,2.0,234.0,65.0,9.073846154,0.002520513,396.7446592,0.01369863,,,,,,73.85739230861866,5.371766410898623
